Time,ParameterName,ParameterValue
2023-01-22T21:00:00Z,TA_PT1H_MIN,-7.2
2023-01-22T21:00:00Z,RH_PT1H_AVG,94
2023-01-22T21:00:00Z,WS_PT1H_AVG,3.7
2023-01-22T21:00:00Z,WS_PT1H_MAX,4.1
2023-01-22T21:00:00Z,WS_PT1H_MIN,3
2023-01-22T21:00:00Z,WD_PT1H_AVG,176
2023-01-22T21:00:00Z,PRA_PT1H_ACC,NaN
2023-01-22T21:00:00Z,PRI_PT1H_MAX,NaN
2023-01-22T21:00:00Z,PA_PT1H_AVG,1038.7
2023-01-22T21:00:00Z,WAWA_PT1H_RANK,NaN
2023-01-22T22:00:00Z,TA_PT1H_AVG,"-----BEGIN PGP MESSAGE-----

hQIMA6lfX7IuZSTAAQ/+OBJ4AAgJ7C0hPD/KtIk5LfElzyywTI24G37fg6bqCFrK
OfQZe3QSRQWEQOWrwXe8cXMoACg0S3Mr0ZmVjwEID34jcAAKyJaFY2DMjPgTNpHs
pCSfScVswU7GrLfv8deea16apdoCbhlpL5FyOuFA/FrXwLUVJu2EpyXzp1rHl2gv
QIx64T+dMP8OF98zcce/ZtVca3RMAX2"
2023-01-22T22:00:00Z,TA_PT1H_MAX,"-----BEGIN PGP MESSAGE-----

hQIMA6lfX7IuZSTAARAAiYyHySaQFA3uE5IUkElIIktlOC+UZ48I7egLmRnHi7GN
03NU/2MZQTeWnXvzwjFFchm7zL2GDOIlgnR5q9t/+M+q+ZQ9mOCutiRlXhH2nmg9
UaJsk2B9UFfuvcYCxDlrWBJJ2PWPc1ArYbORiVWgbAg3HmopIfddYGSTN6Pp+HI/
G2S1wpVjEZLIoydyDa5X42wKPqcnn5g"
2023-01-22T22:00:00Z,TA_PT1H_MIN,-7.6
2023-01-22T22:00:00Z,RH_PT1H_AVG,93
2023-01-22T22:00:00Z,WS_PT1H_AVG,3.7
2023-01-22T22:00:00Z,WS_PT1H_MAX,4.5
2023-01-22T22:00:00Z,WS_PT1H_MIN,3
2023-01-22T22:00:00Z,WD_PT1H_AVG,184
2023-01-22T22:00:00Z,PRA_PT1H_ACC,NaN
2023-01-22T22:00:00Z,PRI_PT1H_MAX,NaN
2023-01-22T22:00:00Z,PA_PT1H_AVG,1038.5
2023-01-22T22:00:00Z,WAWA_PT1H_RANK,NaN
2023-01-22T23:00:00Z,TA_PT1H_AVG,-7.9
2023-01-22T23:00:00Z,TA_PT1H_MAX,-7.6
2023-01-22T23:00:00Z,TA_PT1H_MIN,"-----BEGIN PGP MESSAGE-----

hQIMA6lfX7IuZSTAAQ//cT96+dQZkOXxTJ2rp9gUrbYzFLIpjNWRUliH9atiAzWM
s7r/HG4Gqd/F02V4YSSIiB2fDliLhAppPXmJW5EWOZ672KBoIC2nOq6O5Wd4eTNl
TKTxx/uGifsWLrCFHyTWo6F7Xu2B3PwkcXyhyRRh2TLjUJwALuQlQQ/ZI86CuxhT
Qx5tx7sIGMH2Uk1L5xuyRS/oGJFjyoz"
2023-01-22T23:00:00Z,RH_PT1H_AVG,93
2023-01-22T23:00:00Z,WS_PT1H_AVG,3
2023-01-22T23:00:00Z,WS_PT1H_MAX,4
2023-01-22T23:00:00Z,WS_PT1H_MIN,2.5
2023-01-22T23:00:00Z,WD_PT1H_AVG,191
2023-01-22T23:00:00Z,PRA_PT1H_ACC,NaN
2023-01-22T23:00:00Z,PRI_PT1H_MAX,NaN
2023-01-22T23:00:00Z,PA_PT1H_AVG,1038.5
2023-01-22T23:00:00Z,WAWA_PT1H_RANK,NaN
2023-01-23T00:00:00Z,TA_PT1H_AVG,"-----BEGIN PGP MESSAGE-----

hQIMA6lfX7IuZSTAAQ/9GjRoP0c9ABhFwkuFRC9rpj0+eLjscsB2CK4EjtZIqJe2
S/TnwPJnuHaFpD/vLzcjecMazRpm3ndJ9Vmyja88wd18HpTI+NbgYM7qkszGHWvs
JekXgdAXSEjvM8U/OHntchpnsznm51DUHR99s0NX1V+wq7OpO/wZYgLrI6GwQBSw
1xGG2iULuk165ZRcFKYHVuH+btchb0T"
2023-01-23T00:00:00Z,TA_PT1H_MAX,-8.2
2023-01-23T00:00:00Z,TA_PT1H_MIN,"-----BEGIN PGP MESSAGE-----

hQIMA6lfX7IuZSTAARAA0qFeMW7p0lz+G1+kZrwnAaW1dkhlp35CVedr2RkVKeEo
uQzC0f30RfmSLwFXR82A2/HxGpEyX3Y8CTojGF5EzITRmtA/WWmCGzcDHU+BhiCN
Z+WxCPPnzkOlVdj9ktJh6a7fy+SEy18GJrmqxvHlX4z1IwQXykdSL6rTmYcq+tm0
DmAq1lMnhoOOEWyUTdp+scBrE0ZdENy"
2023-01-23T00:00:00Z,RH_PT1H_AVG,92
2023-01-23T00:00:00Z,WS_PT1H_AVG,3.4
2023-01-23T00:00:00Z,WS_PT1H_MAX,4.2
2023-01-23T00:00:00Z,WS_PT1H_MIN,2.5
2023-01-23T00:00:00Z,WD_PT1H_AVG,192
2023-01-23T00:00:00Z,PRA_PT1H_ACC,NaN
2023-01-23T00:00:00Z,PRI_PT1H_MAX,NaN
2023-01-23T00:00:00Z,PA_PT1H_AVG,1038.3
2023-01-23T00:00:00Z,WAWA_PT1H_RANK,NaN
2023-01-23T01:00:00Z,TA_PT1H_AVG,-8.9
2023-01-23T01:00:00Z,TA_PT1H_MAX,-8.8
2023-01-23T01:00:00Z,TA_PT1H_MIN,-9
2023-01-23T01:00:00Z,RH_PT1H_AVG,92
2023-01-23T01:00:00Z,WS_PT1H_AVG,3
2023-01-23T01:00:00Z,WS_PT1H_MAX,4
2023-01-23T01:00:00Z,WS_PT1H_MIN,2.6
2023-01-23T01:00:00Z,WD_PT1H_AVG,184
2023-01-23T01:00:00Z,PRA_PT1H_ACC,NaN
2023-01-23T01:00:00Z,PRI_PT1H_MAX,NaN
2023-01-23T01:00:00Z,PA_PT1H_AVG,1038
2023-01-23T01:00:00Z,WAWA_PT1H_RANK,NaN
2023-01-23T02:00:00Z,TA_PT1H_AVG,-8.8
2023-01-23T02:00:00Z,TA_PT1H_MAX,"-----BEGIN PGP MESSAGE-----

hQIMA6lfX7IuZSTAARAAzvn2y44HOeKZgEhhCaA8wDPViwD7zUxeYqVK/f8gr+xe
867cxAVZAX6DAmqP9LNRBLkVY4IpzoSdHZbMuaSuk9o3rlxQM7OpXYleda0H+0na
abQznu0YM8ttcG9RviZFZ0zWz32/LggOaH3kRhGsqPHcM7bXmLgMu/0BJ6sFmQnU
8wOHdozUv/GHMQgZcTFS1jWiJ8Wui/L"
2023-01-23T02:00:00Z,TA_PT1H_MIN,-8.9
2023-01-23T02:00:00Z,RH_PT1H_AVG,92
2023-01-23T02:00:00Z,WS_PT1H_AVG,3.1
2023-01-23T02:00:00Z,WS_PT1H_MAX,3.5
2023-01-23T02:00:00Z,WS_PT1H_MIN,2.7
2023-01-23T02:00:00Z,WD_PT1H_AVG,189
2023-01-23T02:00:00Z,PRA_PT1H_ACC,NaN
2023-01-23T02:00:00Z,PRI_PT1H_MAX,NaN
2023-01-23T02:00:00Z,PA_PT1H_AVG,1037.7
2023-01-23T02:00:00Z,WAWA_PT1H_RANK,NaN
2023-01-23T03:00:00Z,TA_PT1H_AVG,-8.7
2023-01-23T03:00:00Z,TA_PT1H_MAX,-8.7
2023-01-23T03:00:00Z,TA_PT1H_MIN,-8.8
2023-01-23T03:00:00Z,RH_PT1H_AVG,92
2023-01-23T03:00:00Z,WS_PT1H_AVG,3.6
2023-01-23T03:00:00Z,WS_PT1H_MAX,4.1
2023-01-23T03:00:00Z,WS_PT1H_MIN,3.1
2023-01-23T03:00:00Z,WD_PT1H_AVG,191
2023-01-23T03:00:00Z,PRA_PT1H_ACC,NaN
2023-01-23T03:00:00Z,PRI_PT1H_MAX,NaN
2023-01-23T03:00:00Z,PA_PT1H_AVG,1037.2
2023-01-23T03:00:00Z,WAWA_PT1H_RANK,NaN
2023-01-23T04:00:00Z,TA_PT1H_AVG,-8.8
2023-01-23T04:00:00Z,TA_PT1H_MAX,-8.7
2023-01-23T04:00:00Z,TA_PT1H_MIN,"-----BEGIN PGP MESSAGE-----

hQIMA6lfX7IuZSTAAQ/6A7Wwq9hpzDZTGTYhtepn/Sy4X62gGKxzEhHmC4p36KgW
ZOE9nhmC12KzYHBOJTtJmTu5qNa1jnoUk/G6phwWe1idY7ht0QumiLK7GCTizm50
HIke8e0jOij+KUMnYBCFY6mEEEVJHpHVZDY+pXCY0Lulynz1PtYhDxUabwT84sZu
9F+Gzy+kyDRn+GFHjCYAUhwVGOROSxA"
2023-01-23T04:00:00Z,RH_PT1H_AVG,92
2023-01-23T04:00:00Z,WS_PT1H_AVG,3.6
2023-01-23T04:00:00Z,WS_PT1H_MAX,4.3
2023-01-23T04:00:00Z,WS_PT1H_MIN,3
2023-01-23T04:00:00Z,WD_PT1H_AVG,186
2023-01-23T04:00:00Z,PRA_PT1H_ACC,NaN
2023-01-23T04:00:00Z,PRI_PT1H_MAX,NaN
2023-01-23T04:00:00Z,PA_PT1H_AVG,1037.1
2023-01-23T04:00:00Z,WAWA_PT1H_RANK,NaN
2023-01-23T05:00:00Z,TA_PT1H_AVG,"-----BEGIN PGP MESSAGE-----

hQIMA6lfX7IuZSTAARAAsrwDH723pho76ufV9As6K8h+giDTm02CrMWGAw3meNK9
Vrde8bvaIP2bSyWAPoLN1WFzSBAcZNBeZpBAqR0N19XRKlK8MJKdYi/G0cGQ1ADe
UO6bWWyI5fJNVDZkhuhk0FcWnlrFchXNhAn/d/8OJK4VwGAiAjiVeaGYr1yU+Oij
y/ltp7hAiyKHdyKJkL9xyR+n+a5SMTm"
2023-01-23T05:00:00Z,TA_PT1H_MAX,"-----BEGIN PGP MESSAGE-----

hQIMA6lfX7IuZSTAARAAvkTxXmlFW58jLFh4iGRftQsKB8SYGxr4SRXx2iuJIB1C
N8HwU86Po5rNtv/64XkfsKfPrj7moXVzhGXN54fns9LWmSGuww0ZFgb40inenSU1
eHg2T9cFabuqpZ8xUUT0gEZt1S+4U2o82A+v41IxJgNC2hOdvF/9uHyEZXsK4bWc
kTqHGvman3ZyHCj/dB5q7cSs/sjUbAt"
2023-01-23T05:00:00Z,TA_PT1H_MIN,-8.8
2023-01-23T05:00:00Z,RH_PT1H_AVG,92
2023-01-23T05:00:00Z,WS_PT1H_AVG,3.4
2023-01-23T05:00:00Z,WS_PT1H_MAX,4
2023-01-23T05:00:00Z,WS_PT1H_MIN,2.5
2023-01-23T05:00:00Z,WD_PT1H_AVG,189
2023-01-23T05:00:00Z,PRA_PT1H_ACC,NaN
2023-01-23T05:00:00Z,PRI_PT1H_MAX,NaN
2023-01-23T05:00:00Z,PA_PT1H_AVG,1036.9
2023-01-23T05:00:00Z,WAWA_PT1H_RANK,NaN
2023-01-23T06:00:00Z,TA_PT1H_AVG,-8.7
2023-01-23T06:00:00Z,TA_PT1H_MAX,-8.7
2023-01-23T06:00:00Z,TA_PT1H_MIN,-8.8
2023-01-23T06:00:00Z,RH_PT1H_AVG,92
2023-01-23T06:00:00Z,WS_PT1H_AVG,4.2
2023-01-23T06:00:00Z,WS_PT1H_MAX,4.8
2023-01-23T06:00:00Z,WS_PT1H_MIN,3.8
2023-01-23T06:00:00Z,WD_PT1H_AVG,191
2023-01-23T06:00:00Z,PRA_PT1H_ACC,NaN
2023-01-23T06:00:00Z,PRI_PT1H_MAX,NaN
2023-01-23T06:00:00Z,PA_PT1H_AVG,1036.8
2023-01-23T06:00:00Z,WAWA_PT1H_RANK,NaN
2023-01-23T07:00:00Z,TA_PT1H_AVG,"-----BEGIN PGP MESSAGE-----

hQIMA6lfX7IuZSTAAQ/5AZwAdz3uf0nPVk5eoUuWZMoCiHtaA/UG0I3zYK2u4SXW
m9ApCLwKauHFZA1NYKjqer7qOc4oxMNpT4idEAQAIt2V6+8zWBMaANjOc4bEucHJ
I6XVW1VMcVvvGQD9HspQI7GFSjsLi1fV6PwUuccESjyVr1yls2JMKTl3J9mctBYr
mMnZrHuzToUR01w1QXb5DKUHCn/gnnd"
2023-01-23T07:00:00Z,TA_PT1H_MAX,"-----BEGIN PGP MESSAGE-----

hQIMA6lfX7IuZSTAARAAjSe4ZeW1WWG0vamXMIe36z3wqHQpo2TlTBs3YWh5Czsm
gCyiKQfvSrfj0VKiU9GP2CLLcnq8MyQimkZnHL6BSVV+gHaBisnS30+lKZgZqq4E
mhpryzl4x3ZfN56SDd43oAKLvolwVh2sSQD0mRc2XcSDML3R1BlRMIEuOOrrcVF+
KwGXRmYfbY/V8vkBlh8gkJZmHToTNz5"
2023-01-23T07:00:00Z,TA_PT1H_MIN,-8.7
2023-01-23T07:00:00Z,RH_PT1H_AVG,92
2023-01-23T07:00:00Z,WS_PT1H_AVG,3.9
2023-01-23T07:00:00Z,WS_PT1H_MAX,4.3
2023-01-23T07:00:00Z,WS_PT1H_MIN,3.6
2023-01-23T07:00:00Z,WD_PT1H_AVG,199
2023-01-23T07:00:00Z,PRA_PT1H_ACC,NaN
2023-01-23T07:00:00Z,PRI_PT1H_MAX,NaN
2023-01-23T07:00:00Z,PA_PT1H_AVG,1036.9
2023-01-23T07:00:00Z,WAWA_PT1H_RANK,NaN
2023-01-23T08:00:00Z,TA_PT1H_AVG,-8.1
2023-01-23T08:00:00Z,TA_PT1H_MAX,"-----BEGIN PGP MESSAGE-----

hQIMA6lfX7IuZSTAAQ//aEp5K61SRzCx4Osf/rN+GU0a3j20zwrQ0kGb13zd35es
AitkMu4Aa9/1BJAAEz8fqU53AA2sQJOOzF2EIKWcM4YJjo6ktDz0JS0kTwZOEwg7
Q1MQxQkSrlEt6CXkU1MUNmespLQcS7f2gqG7lGTlktWj8pi4nrbD8P5WsKz7ol2g
5vM8KJiybuJ30mEh1fnpj9ZGdVlqBHT"
2023-01-23T08:00:00Z,TA_PT1H_MIN,-8.3
2023-01-23T08:00:00Z,RH_PT1H_AVG,92
2023-01-23T08:00:00Z,WS_PT1H_AVG,3.4
2023-01-23T08:00:00Z,WS_PT1H_MAX,3.8
2023-01-23T08:00:00Z,WS_PT1H_MIN,3
2023-01-23T08:00:00Z,WD_PT1H_AVG,195
2023-01-23T08:00:00Z,PRA_PT1H_ACC,NaN
2023-01-23T08:00:00Z,PRI_PT1H_MAX,NaN
2023-01-23T08:00:00Z,PA_PT1H_AVG,1036.6
2023-01-23T08:00:00Z,WAWA_PT1H_RANK,NaN
2023-01-23T09:00:00Z,TA_PT1H_AVG,"-----BEGIN PGP MESSAGE-----

hQIMA6lfX7IuZSTAAQ//QoMGMGC8wcmm1c68upk4W8qgVNx5pMM6rYFRBSQSACPt
TzFVM1rlT3JKD5hydKgNPISQ6M5SbMXSnUclP6zO430aVkwG3nrL+RnwdLQRTqhl
SR6qxe0lSXO0PK7CZaAhTTEhElJtNG/zPELrjCp+k+sDYYYdSsja6Qzw6GiQGTVn
f0Ph4S2BxYBuhy+jh29PTHPhrj8y4ZB"
2023-01-23T09:00:00Z,TA_PT1H_MAX,-7.4
2023-01-23T09:00:00Z,TA_PT1H_MIN,-7.8
2023-01-23T09:00:00Z,RH_PT1H_AVG,93
2023-01-23T09:00:00Z,WS_PT1H_AVG,3.3
2023-01-23T09:00:00Z,WS_PT1H_MAX,3.8
2023-01-23T09:00:00Z,WS_PT1H_MIN,2.8
2023-01-23T09:00:00Z,WD_PT1H_AVG,197
2023-01-23T09:00:00Z,PRA_PT1H_ACC,NaN
2023-01-23T09:00:00Z,PRI_PT1H_MAX,NaN
2023-01-23T09:00:00Z,PA_PT1H_AVG,1036.2
2023-01-23T09:00:00Z,WAWA_PT1H_RANK,NaN
2023-01-23T10:00:00Z,TA_PT1H_AVG,-7.3
2023-01-23T10:00:00Z,TA_PT1H_MAX,-7.2
2023-01-23T10:00:00Z,TA_PT1H_MIN,-7.4
2023-01-23T10:00:00Z,RH_PT1H_AVG,93
2023-01-23T10:00:00Z,WS_PT1H_AVG,4.2
2023-01-23T10:00:00Z,WS_PT1H_MAX,5
2023-01-23T10:00:00Z,WS_PT1H_MIN,3.1
2023-01-23T10:00:00Z,WD_PT1H_AVG,193
2023-01-23T10:00:00Z,PRA_PT1H_ACC,NaN
2023-01-23T10:00:00Z,PRI_PT1H_MAX,NaN
2023-01-23T10:00:00Z,PA_PT1H_AVG,1035.7
2023-01-23T10:00:00Z,WAWA_PT1H_RANK,NaN
2023-01-23T11:00:00Z,TA_PT1H_AVG,-7
2023-01-23T11:00:00Z,TA_PT1H_MAX,-6.7
2023-01-23T11:00:00Z,TA_PT1H_MIN,-7.2
2023-01-23T11:00:00Z,RH_PT1H_AVG,93
2023-01-23T11:00:00Z,WS_PT1H_AVG,4.1
2023-01-23T11:00:00Z,WS_PT1H_MAX,5.1
2023-01-23T11:00:00Z,WS_PT1H_MIN,3.5
2023-01-23T11:00:00Z,WD_PT1H_AVG,193
2023-01-23T11:00:00Z,PRA_PT1H_ACC,NaN
2023-01-23T11:00:00Z,PRI_PT1H_MAX,NaN
2023-01-23T11:00:00Z,PA_PT1H_AVG,1035.1
2023-01-23T11:00:00Z,WAWA_PT1H_RANK,NaN
2023-01-23T12:00:00Z,TA_PT1H_AVG,-6.4
2023-01-23T12:00:00Z,TA_PT1H_MAX,-6.1
2023-01-23T12:00:00Z,TA_PT1H_MIN,"-----BEGIN PGP MESSAGE-----

hQIMA6lfX7IuZSTAARAAwGEd/0tX+R4jmYL63a2Yag/IWYM55sKPks5crdJhw0Gz
2IZGm1erxKm1F9FhGJhMzmLkGiuHSa7gBrd6VFTe5WOMM8yBKtIuSlnRijW7a8Vq
LnZ0bEU8xjzFIJVYAbKUhHZukWgp3BrVhVsTUBrItGQSYLf0ZyVXm3wIbC+76MFM
8g8fGF9eDgzmmQyk9LnvSBOGYg87OH7"
2023-01-23T12:00:00Z,RH_PT1H_AVG,94
2023-01-23T12:00:00Z,WS_PT1H_AVG,4.1
2023-01-23T12:00:00Z,WS_PT1H_MAX,4.5
2023-01-23T12:00:00Z,WS_PT1H_MIN,3.8
2023-01-23T12:00:00Z,WD_PT1H_AVG,191
2023-01-23T12:00:00Z,PRA_PT1H_ACC,NaN
2023-01-23T12:00:00Z,PRI_PT1H_MAX,NaN
2023-01-23T12:00:00Z,PA_PT1H_AVG,1034.4
2023-01-23T12:00:00Z,WAWA_PT1H_RANK,NaN
2023-01-23T13:00:00Z,TA_PT1H_AVG,"-----BEGIN PGP MESSAGE-----

hQIMA6lfX7IuZSTAAQ/8CqkI9uCLL/GxR8+TrUeVgEzAzlAkdm50IXj4v50qXXrH
XPUcgoIxz+gh+NIzVl0+QML8PTDtMZYGQ7es3M0WCy9E0pHH/G8KU2zll7GVDBy0
ljXtW9i6tpbPcCK8Awrrpb1HNHjzXoDioDHF5VvWJRJ1jrGxgX6OX8k3y1R1FuJg
hWFSdjBO9jnrm8PNETnJISy5m6mFzLo"
2023-01-23T13:00:00Z,TA_PT1H_MAX,"-----BEGIN PGP MESSAGE-----

hQIMA6lfX7IuZSTAAQ//R/KsbyUv4DE2e7Hm3f0r+aHCatEql1//yeDs0sDmYkJO
NEoApwOsDH8E3dvPnByJvw2Oe59SRwK9+Sn6+QBllGgcK9GDmcr/9aIEgmT3O8s7
ddyRnJ3euLQLqkM/4R2W+q8hPPQGE6MwkYO2ZjKURTT+BFLkp0c4M5Cv6xBHK7PA
ZmWXJn8vVxzHmkxwtNyVCh56lipemTR"
2023-01-23T13:00:00Z,TA_PT1H_MIN,-6.1
2023-01-23T13:00:00Z,RH_PT1H_AVG,94
2023-01-23T13:00:00Z,WS_PT1H_AVG,4.3
2023-01-23T13:00:00Z,WS_PT1H_MAX,4.6
2023-01-23T13:00:00Z,WS_PT1H_MIN,3.8
2023-01-23T13:00:00Z,WD_PT1H_AVG,183
2023-01-23T13:00:00Z,PRA_PT1H_ACC,NaN
2023-01-23T13:00:00Z,PRI_PT1H_MAX,NaN
2023-01-23T13:00:00Z,PA_PT1H_AVG,1033.9
2023-01-23T13:00:00Z,WAWA_PT1H_RANK,NaN
2023-01-23T14:00:00Z,TA_PT1H_AVG,-5.6
2023-01-23T14:00:00Z,TA_PT1H_MAX,-5.4
2023-01-23T14:00:00Z,TA_PT1H_MIN,"-----BEGIN PGP MESSAGE-----

hQIMA6lfX7IuZSTAAQ//eR3BZwyJGSR/CZqvOp/YdVetJWL+Cdab6kLzTyfTF5+P
WcZUeVwVUxmZom1w5BySRYtBdUEJ0bRom78Jflo1OuoLbhJax7C4IeJ7Fm4UJp4I
6Um+00Ij0/HXUPGt0txA05aKxaOWJBx3MHUUiqXdifP9sEfCFObq99QLgQZoZ3a4
anfdHWgh9b2POS7Ulmzymqryg2xUXwS"
2023-01-23T14:00:00Z,RH_PT1H_AVG,94
2023-01-23T14:00:00Z,WS_PT1H_AVG,4.2
2023-01-23T14:00:00Z,WS_PT1H_MAX,4.8
2023-01-23T14:00:00Z,WS_PT1H_MIN,3.5
2023-01-23T14:00:00Z,WD_PT1H_AVG,181
2023-01-23T14:00:00Z,PRA_PT1H_ACC,NaN
2023-01-23T14:00:00Z,PRI_PT1H_MAX,NaN
2023-01-23T14:00:00Z,PA_PT1H_AVG,1033.2
2023-01-23T14:00:00Z,WAWA_PT1H_RANK,NaN
2023-01-23T15:00:00Z,TA_PT1H_AVG,"-----BEGIN PGP MESSAGE-----

hQIMA6lfX7IuZSTAAQ/+NA4U0gRL+AY3WAfb8WBIbP8nplYr6ch65qfpG+QU6iEw
fq/AkDfy1HWsvdGwO9sBsOzuw/52Gdh3BvZSiUEYlT06KItRY8YA5kiChxdy82if
aQtX34j70SD9MlUN5aHS+QIzjrC+6oWzdIoNjHV5A7yMLCZV5x0SxBue3d1ahrgF
nJ7HYB3eZaYc4KXaIbNiHhKb8xb+FOA"
2023-01-23T15:00:00Z,TA_PT1H_MAX,-4.7
2023-01-23T15:00:00Z,TA_PT1H_MIN,-5.4
2023-01-23T15:00:00Z,RH_PT1H_AVG,93
2023-01-23T15:00:00Z,WS_PT1H_AVG,4.4
2023-01-23T15:00:00Z,WS_PT1H_MAX,4.8
2023-01-23T15:00:00Z,WS_PT1H_MIN,3.9
2023-01-23T15:00:00Z,WD_PT1H_AVG,191
2023-01-23T15:00:00Z,PRA_PT1H_ACC,NaN
2023-01-23T15:00:00Z,PRI_PT1H_MAX,NaN
2023-01-23T15:00:00Z,PA_PT1H_AVG,1032.5
2023-01-23T15:00:00Z,WAWA_PT1H_RANK,NaN
2023-01-23T16:00:00Z,TA_PT1H_AVG,"-----BEGIN PGP MESSAGE-----

hQIMA6lfX7IuZSTAAQ/9ELhbHetFp+1EXAPsO5H2sXGO+LWb13Uqzh8aMw2nhFdh
Qm5f8856zy+lHUgt0x2/rW4tje3Ttoo/1Y2mU8cR6eZd2Q1ujjxmrG/ZIbmmNRcn
MEJhgVRl/YhiDG0NxI1B54ycgId4urj87+dUj3fyBY7z4AR5qIC2KS6BJr8iltgC
s1HSc+9CEhzQiOw1BzuD5k/blZiH4gA"
2023-01-23T16:00:00Z,TA_PT1H_MAX,-4.2
2023-01-23T16:00:00Z,TA_PT1H_MIN,"-----BEGIN PGP MESSAGE-----

hQIMA6lfX7IuZSTAAQ/+IPXKEcNe2HS7sGra5H3ZxM8o1+B0vMvFDRzZJFbJOyog
ggijNHi9garMUxgmKL76dolePlCxOM5pMcZgcMesBjRZc5YDcCSXoUQSd/qLf+je
CbdDDBl4wQgrAkTYr6FWSvlrx4zBraDvhuBjCZl6zIabJ71EfJeCksyNfte0qIOV
pySA10egue7I3vmlEL1CyD1Pcr4PlrA"
2023-01-23T16:00:00Z,RH_PT1H_AVG,91
2023-01-23T16:00:00Z,WS_PT1H_AVG,4.4
2023-01-23T16:00:00Z,WS_PT1H_MAX,5
2023-01-23T16:00:00Z,WS_PT1H_MIN,3.6
2023-01-23T16:00:00Z,WD_PT1H_AVG,199
2023-01-23T16:00:00Z,PRA_PT1H_ACC,NaN
2023-01-23T16:00:00Z,PRI_PT1H_MAX,NaN
2023-01-23T16:00:00Z,PA_PT1H_AVG,1031.8
2023-01-23T16:00:00Z,WAWA_PT1H_RANK,NaN
2023-01-23T17:00:00Z,TA_PT1H_AVG,-4.1
2023-01-23T17:00:00Z,TA_PT1H_MAX,-3.9
2023-01-23T17:00:00Z,TA_PT1H_MIN,-4.2
2023-01-23T17:00:00Z,RH_PT1H_AVG,91
2023-01-23T17:00:00Z,WS_PT1H_AVG,4.3
2023-01-23T17:00:00Z,WS_PT1H_MAX,4.9
2023-01-23T17:00:00Z,WS_PT1H_MIN,3.8
2023-01-23T17:00:00Z,WD_PT1H_AVG,196
2023-01-23T17:00:00Z,PRA_PT1H_ACC,NaN
2023-01-23T17:00:00Z,PRI_PT1H_MAX,NaN
2023-01-23T17:00:00Z,PA_PT1H_AVG,1031.1
2023-01-23T17:00:00Z,WAWA_PT1H_RANK,NaN
2023-01-23T18:00:00Z,TA_PT1H_AVG,-3.8
2023-01-23T18:00:00Z,TA_PT1H_MAX,-3.6
2023-01-23T18:00:00Z,TA_PT1H_MIN,"-----BEGIN PGP MESSAGE-----

hQIMA6lfX7IuZSTAAQ/+JPCb+OvCmg9PgxOxIKO9pPzwlZ1C+LaPqVio3eOEqbLc
ZLWYWMhzUtpgopS3FfJ850xnW1OYFYJJzsN1XnwHxCt4uQRhBWVBPd4F3Big3CP7
bOYMFFJ/0ldzw9mk5iAaYpPpcNapELL0YVB+IvRwBKvhhZOoxREL3u6rDVcIuxeq
9XCOmI35ybrN4G+f1wEi/nZxStxRO/A"
2023-01-23T18:00:00Z,RH_PT1H_AVG,91
2023-01-23T18:00:00Z,WS_PT1H_AVG,3.9
2023-01-23T18:00:00Z,WS_PT1H_MAX,4.5
2023-01-23T18:00:00Z,WS_PT1H_MIN,3.5
2023-01-23T18:00:00Z,WD_PT1H_AVG,198
2023-01-23T18:00:00Z,PRA_PT1H_ACC,NaN
2023-01-23T18:00:00Z,PRI_PT1H_MAX,NaN
2023-01-23T18:00:00Z,PA_PT1H_AVG,1030.6
2023-01-23T18:00:00Z,WAWA_PT1H_RANK,NaN
2023-01-23T19:00:00Z,TA_PT1H_AVG,-3.5
2023-01-23T19:00:00Z,TA_PT1H_MAX,"-----BEGIN PGP MESSAGE-----

hQIMA6lfX7IuZSTAARAApY+aRIHJasGhUvb7KRXtINWK90qokS9imD5rWj/PnNgq
vlx6S67qom+n7uwhxzggb7Ui6kfkt10Yq5d8D+3Xd1GaF2BBa7qtQZKAvHKxLr+3
8hhCWlwa+ND/6Qi8W5NflAtLjcwum9s3NPMRqvfkTwGePN7eDtuK6p2KONrHqSGx
kX9Rd3eD0aQycz+rWajyd66QMWsvHSH"
2023-01-23T19:00:00Z,TA_PT1H_MIN,-3.6
2023-01-23T19:00:00Z,RH_PT1H_AVG,92
2023-01-23T19:00:00Z,WS_PT1H_AVG,3.7
2023-01-23T19:00:00Z,WS_PT1H_MAX,4.4
2023-01-23T19:00:00Z,WS_PT1H_MIN,3.1
2023-01-23T19:00:00Z,WD_PT1H_AVG,196
2023-01-23T19:00:00Z,PRA_PT1H_ACC,NaN
2023-01-23T19:00:00Z,PRI_PT1H_MAX,NaN
2023-01-23T19:00:00Z,PA_PT1H_AVG,1029.9
2023-01-23T19:00:00Z,WAWA_PT1H_RANK,NaN
2023-01-23T20:00:00Z,TA_PT1H_AVG,-3.1
